chr_snp,Env,BF
CE10_chr7_30646136,1,-6.03810392
CE10_chr7_30646195,1,-7.60132612
CE10_chr7_30646253,1,-8.66414294
CE10_chr7_30646956,1,-6.13564802
CE10_chr7_30647058,1,-12.87821531
CE10_chr7_30648285,1,-3.24910278
CE10_chr7_30648303,1,-4.79054256
CE10_chr7_30648361,1,-4.12703993
CE10_chr7_30649539,1,-4.83574122
CE10_chr7_30649950,1,-1.13817089
CE10_chr7_30649971,1,-7.44256947
CE10_chr7_30650022,1,-9.92135297
CE10_chr7_30650695,1,2.92994713
CE10_chr7_30650752,1,-6.48943127
CE10_chr7_30650760,1,-0.52041462
CE10_chr7_30651089,1,-5.66506784
CE10_chr7_30651156,1,-3.53979978
CE10_chr7_30651487,1,-5.52254366
CE10_chr7_30652063,1,-4.85113267
CE10_chr7_30652643,1,-7.33294912
CE10_chr7_30652811,1,-0.76443358
CE10_chr7_30653224,1,-11.34942911
CE10_chr7_30653252,1,-7.77777765
CE10_chr7_30653370,1,-7.22477365
CE10_chr7_30653678,1,-8.57041515
CE10_chr7_30653876,1,-3.50280626
CE10_chr7_30655829,1,-5.88339868
CE10_chr7_30656046,1,-6.09038081
CE10_chr7_30656089,1,-7.64690609
CE10_chr7_30656758,1,0.37217933
CE10_chr7_30656886,1,-7.73711863
CE10_chr7_30656915,1,1.104081
CE10_chr7_30656979,1,-2.07696553
CE10_chr7_30657058,1,0.79752572
CE10_chr7_30657713,1,-6.0732441
CE10_chr7_30658033,1,-4.44393375
CE10_chr7_30658102,1,-0.49981947
CE10_chr7_30658977,1,18.2186784
CE10_chr7_30659328,1,-4.91733443
CE10_chr7_30659332,1,-5.6570217
CE10_chr7_30659496,1,-6.31875635
CE10_chr7_30660100,1,-10.75003027
CE10_chr7_30660286,1,-6.42374019
CE10_chr7_30660416,1,-9.23750177
CE10_chr7_30660570,1,-6.27986262
CE10_chr7_30660913,1,-6.99732507
CE10_chr7_30661277,1,-8.64568137
CE10_chr7_30661621,1,-4.96960619
CE10_chr7_30661651,1,-5.24545286
CE10_chr7_30662006,1,-3.55939736
CE10_chr7_30662617,1,-5.17203974
CE10_chr7_30663063,1,-3.5244763
CE10_chr7_30663111,1,-4.54242464
CE10_chr7_30663224,1,-7.21364561
CE10_chr7_30663291,1,-10.24816239
CE10_chr7_30663312,1,-3.60150769
CE10_chr7_30663414,1,-7.24537289
CE10_chr7_30663504,1,-5.90223295
CE10_chr7_30663605,1,-11.64038428
CE10_chr7_30663869,1,-0.4531917
CE10_chr7_30664043,1,-8.92273257
CE10_chr7_30664697,1,-5.14049427
CE10_chr7_30665647,1,-2.15009893
CE10_chr7_30667751,1,-2.18285668
CE10_chr7_30668121,1,-0.54155849
CE10_chr7_30668153,1,-6.00444606
CE10_chr7_30668170,1,-5.17445178
CE10_chr7_30668205,1,-6.12028249
CE10_chr7_30668250,1,-4.62653117
CE10_chr7_30668267,1,-7.44664169
CE10_chr7_30668357,1,-5.52405494
CE10_chr7_30668385,1,-4.31516012
CE10_chr7_30668577,1,-8.12773482
CE10_chr7_30670665,1,-5.09009189
CE10_chr7_30670689,1,-4.30606303
CE10_chr7_30673452,1,-7.19876334
CE10_chr7_30673481,1,-6.62753307
CE10_chr7_30673927,1,-3.06843554
CE10_chr7_30675642,1,-5.97814353
CE10_chr7_30675672,1,-10.12841631
CE10_chr7_30675694,1,-9.23401467
CE10_chr7_30675708,1,-3.071191
CE10_chr7_30675742,1,-7.59759509
CE10_chr7_30676352,1,-3.50399355
CE10_chr7_30677388,1,-5.50785539
CE10_chr7_30678088,1,-6.85775103
CE10_chr7_30678151,1,-5.70683595
CE10_chr7_30678242,1,-9.13983996
CE10_chr7_30678302,1,-3.68337819
CE10_chr7_30678496,1,-4.51924976
CE10_chr7_30679199,1,-7.15776017
CE10_chr7_30679348,1,0.87498516
CE10_chr7_30679413,1,-6.59857197
CE10_chr7_30679953,1,-2.43123297
CE10_chr7_30680069,1,-7.62720962
CE10_chr7_30680091,1,-1.35152719
CE10_chr7_30680140,1,-11.15256718
CE10_chr7_30680159,1,-5.64501588
CE10_chr7_30680343,1,-7.97399232
CE10_chr7_30680351,1,-10.9883163
CE10_chr7_30680376,1,-6.87834878
CE10_chr7_30680454,1,-7.64656399
CE10_chr7_30680613,1,-8.74294463
CE10_chr7_30680674,1,-7.44593014
CE10_chr7_30680757,1,-6.50465778
CE10_chr7_30681040,1,-7.27092731
CE10_chr7_30681292,1,11.72856919
CE10_chr7_30682660,1,-6.70566482
CE10_chr7_30682683,1,-5.83036208
CE10_chr7_30682702,1,-12.4038122
CE10_chr7_30682714,1,-3.29421029
CE10_chr7_30682725,1,-6.85735814
CE10_chr7_30682852,1,-4.80826185
CE10_chr7_30682864,1,-1.73685455
CE10_chr7_30682924,1,-3.42428422
CE10_chr7_30682939,1,-5.132275
CE10_chr7_30683156,1,-8.83515098
CE10_chr7_30683371,1,-0.1125892
CE10_chr7_30683695,1,-6.31516474
CE10_chr7_30683944,1,-9.12962982
CE10_chr7_30683961,1,-6.56189005
CE10_chr7_30684033,1,-4.50061793
CE10_chr7_30684451,1,-7.39839622
CE10_chr7_30684852,1,-5.92909953
CE10_chr7_30685019,1,-8.89100068
CE10_chr7_30685044,1,-8.88011089
CE10_chr7_30685056,1,-5.98272867
CE10_chr7_30685111,1,1.03242612
CE10_chr7_30685288,1,-1.38131423
CE10_chr7_30685410,1,2.26622058
CE10_chr7_30685438,1,-1.30759317
CE10_chr7_30685626,1,-1.26779098
CE10_chr7_30685751,1,-6.16817977
CE10_chr7_30686131,1,-6.55111797
CE10_chr7_30686225,1,-7.80970127
CE10_chr7_30686239,1,-8.29172291
CE10_chr7_30686456,1,-7.91630786
CE10_chr7_30686520,1,-5.06940325
CE10_chr7_30686546,1,-7.70097957
CE10_chr7_30686580,1,-9.43955448
CE10_chr7_30686685,1,-5.72435901
CE10_chr7_30686758,1,-0.9164923
CE10_chr7_30687075,1,-9.75677532
CE10_chr7_30687111,1,-3.63188947
CE10_chr7_30687190,1,-6.73679864
CE10_chr7_30687191,1,-5.26641026
CE10_chr7_30687200,1,-7.90646799
CE10_chr7_30687288,1,-7.0356198
CE10_chr7_30687297,1,-8.46302155
CE10_chr7_30687345,1,-5.28252792
CE10_chr7_30687922,1,-8.66214362
CE10_chr7_30688823,1,-8.33389444
CE10_chr7_30688895,1,0.93060283
CE10_chr7_30688897,1,-1.56871256
CE10_chr7_30688929,1,-11.06645769
CE10_chr7_30688945,1,-6.74615565
CE10_chr7_30688994,1,-7.13577805
CE10_chr7_30689042,1,1.52083394
CE10_chr7_30689062,1,-6.79051123
CE10_chr7_30689129,1,-7.143676
CE10_chr7_30689459,1,-4.44899525
CE10_chr7_30689709,1,-1.00190139
CE10_chr7_30689893,1,-7.5385858
CE10_chr7_30690016,1,-6.53765416
CE10_chr7_30690145,1,-9.22259028
CE10_chr7_30690161,1,5.75666298
CE10_chr7_30690429,1,-4.40568252
CE10_chr7_30690486,1,-1.99738133
CE10_chr7_30690594,1,12.33428615
CE10_chr7_30691052,1,4.92073283
CE10_chr7_30691097,1,-6.38499911
CE10_chr7_30691438,1,-9.46289163
CE10_chr7_30691701,1,-10.16509878
CE10_chr7_30691707,1,2.64054283
CE10_chr7_30692452,1,-7.45890769
CE10_chr7_30693481,1,-8.48742411
CE10_chr7_30694744,1,-2.72813325
CE10_chr7_30694796,1,-5.71899146
CE10_chr7_30694882,1,-8.47999387
CE10_chr7_30694944,1,-3.3370253
CE10_chr7_30695038,1,-5.92651365
CE10_chr7_30695158,1,-2.6281347
CE10_chr7_30695797,1,-6.91559907
CE10_chr7_30697419,1,-6.52547347
CE10_chr7_30697492,1,-8.10557344
CE10_chr7_30697511,1,-9.54242292
CE10_chr7_30697542,1,-6.07080118
CE10_chr7_30697566,1,-5.63184308
CE10_chr7_30698251,1,-4.61390369
CE10_chr7_30698640,1,-3.23268434
CE10_chr7_30699259,1,-7.07330676
CE10_chr7_30699751,1,-1.25238333
CE10_chr7_30699880,1,-3.74900633
CE10_chr7_30700182,1,1.64061818
CE10_chr7_30700558,1,-3.3728331
CE10_chr7_30700608,1,-7.27199252
CE10_chr7_30700679,1,-7.17035272
CE10_chr7_30700718,1,-4.64907535
CE10_chr7_30701218,1,-7.35509478
CE10_chr7_30701331,1,-7.62079447
CE10_chr7_30701564,1,-0.62017963
CE10_chr7_30701739,1,-5.0233573
CE10_chr7_30701882,1,-2.32066086
CE10_chr7_30701920,1,-5.7004317
CE10_chr7_30701959,1,-6.45725645
CE10_chr7_30702018,1,-10.4602334
CE10_chr7_30702044,1,-4.80925129
CE10_chr7_30702126,1,3.17908832
CE10_chr7_30702172,1,-2.13011923
CE10_chr7_30702243,1,-9.82542825
CE10_chr7_30702495,1,-6.36837342
CE10_chr7_30702674,1,-2.48941851
CE10_chr7_30702770,1,-6.39500854
CE10_chr7_30702898,1,-6.16638189
CE10_chr7_30702923,1,-6.35894678
CE10_chr7_30703008,1,-5.4799039
CE10_chr7_30703398,1,-11.92362766
CE10_chr7_30703727,1,-6.86810021
CE10_chr7_30703802,1,-11.95099706
CE10_chr7_30704033,1,-5.63072536
CE10_chr7_30704204,1,-3.48407584
CE10_chr7_30704249,1,-1.85704381
CE10_chr7_30704279,1,-6.15990237
CE10_chr7_30704312,1,-5.9271284
CE10_chr7_30704336,1,-6.95821904
CE10_chr7_30704408,1,4.94710248
CE10_chr7_30704409,1,-3.94715832
CE10_chr7_30704909,1,-6.21764847
CE10_chr7_30704926,1,-12.00885669
CE10_chr7_30705082,1,0.97318687
CE10_chr7_30705559,1,-4.77066428
CE10_chr7_30705705,1,-5.3711557
CE10_chr7_30705880,1,3.90197657
CE10_chr7_30705965,1,-2.28472469
CE10_chr7_30706090,1,2.33818029
CE10_chr7_30706122,1,-0.72588407
CE10_chr7_30706240,1,-0.22847623
CE10_chr7_30706698,1,2.24090934
CE10_chr7_30706746,1,-4.21625877
CE10_chr7_30706750,1,-13.15570854
CE10_chr7_30706859,1,-0.80025809
CE10_chr7_30706896,1,-4.1405429
CE10_chr7_30707035,1,-8.68661138
CE10_chr7_30708067,1,-1.56967102
CE10_chr7_30708129,1,-8.44068261
CE10_chr7_30708147,1,-8.73212018
CE10_chr7_30708174,1,-9.8701546
CE10_chr7_30708221,1,-2.64402311
CE10_chr7_30708281,1,-4.43863262
CE10_chr7_30708728,1,-9.40901273
CE10_chr7_30708866,1,-6.36564532
CE10_chr7_30708940,1,-0.23343659
CE10_chr7_30709428,1,-0.10360578
CE10_chr7_30709455,1,-5.28237239
CE10_chr7_30709476,1,-3.5525683
CE10_chr7_30709529,1,-5.15989628
CE10_chr7_30709534,1,-8.69472542
CE10_chr7_30709577,1,-5.54586631
CE10_chr7_30709717,1,-8.31520706
CE10_chr7_30709850,1,-4.3491248
CE10_chr7_30709991,1,-11.68171519
CE10_chr7_30710273,1,-6.02698623
CE10_chr7_30710425,1,-10.33130273
CE10_chr7_30710499,1,-5.70582495
CE10_chr7_30710683,1,-8.81345789
CE10_chr7_30712273,1,-7.38383517
CE10_chr7_30712431,1,-9.64073372
CE10_chr7_30713017,1,-5.49708932
CE10_chr7_30713061,1,-10.23935914
CE10_chr7_30713565,1,-9.8577245
CE10_chr7_30713639,1,-9.51865732
CE10_chr7_30713799,1,-4.15344515
CE10_chr7_30713804,1,-7.90097274
CE10_chr7_30713832,1,-2.56202895
CE10_chr7_30713881,1,-8.99311651
CE10_chr7_30714044,1,-6.26887512
CE10_chr7_30714318,1,1.39409519
CE10_chr7_30714551,1,-3.96960088
CE10_chr7_30714575,1,-4.95501552
CE10_chr7_30714615,1,-10.35677026
CE10_chr7_30714666,1,-8.22513847
CE10_chr7_30714713,1,-5.97064665
CE10_chr7_30714729,1,-7.06180661
CE10_chr7_30714768,1,0.60695296
CE10_chr7_30714840,1,-1.8269922
CE10_chr7_30715043,1,-7.70095761
CE10_chr7_30715219,1,3.18942233
CE10_chr7_30715292,1,-4.20528216
CE10_chr7_30715314,1,-6.26860708
CE10_chr7_30715378,1,-5.12589639
CE10_chr7_30715564,1,-5.60080021
CE10_chr7_30715736,1,5.3466135
CE10_chr7_30715936,1,-9.5597849
CE10_chr7_30715969,1,-5.33078853
CE10_chr7_30716274,1,-6.54471248
CE10_chr7_30716315,1,-8.45247546
CE10_chr7_30716327,1,-5.27739909
CE10_chr7_30716358,1,-3.10909697
CE10_chr7_30716431,1,-1.80303205
CE10_chr7_30716586,1,-6.17408174
CE10_chr7_30716667,1,-5.14557233
CE10_chr7_30716668,1,-8.40639451
CE10_chr7_30716737,1,-7.2880868
CE10_chr7_30717256,1,-6.51226636
CE10_chr7_30717312,1,-7.3131906
CE10_chr7_30717397,1,-8.88879833
CE10_chr7_30717443,1,-4.09170102
CE10_chr7_30719307,1,-2.81794942
CE10_chr7_30737330,1,-3.08529191
CE10_chr7_30737510,1,-7.0094239
CE10_chr7_30737566,1,-1.01560638
CE10_chr7_30738631,1,-7.18094221
CE10_chr7_30738988,1,-3.17290301
CE10_chr7_30739067,1,-2.88334359
CE10_chr7_30750640,1,-8.02064681
CE10_chr7_30750707,1,-7.91986904
CE10_chr7_30750802,1,-6.92963745
CE10_chr7_30750956,1,-0.80447335
CE10_chr7_30751026,1,-4.88342476
CE10_chr7_30751041,1,2.18994051
CE10_chr7_30751080,1,-3.62748183
CE10_chr7_30751216,1,0.6706597
CE10_chr7_30751255,1,5.3912502
CE10_chr7_30751279,1,-8.65701231
CE10_chr7_30751391,1,-7.9346147
CE10_chr7_30753031,1,-6.13423057
CE10_chr7_30753048,1,-9.34964064
CE10_chr7_30753144,1,-9.87266819
CE10_chr7_30756510,1,-8.72715285
CE10_chr7_30756623,1,-5.8714969
CE10_chr7_30757380,1,-11.1314735
CE10_chr7_30757382,1,-7.76235779
CE10_chr7_30757774,1,-4.70045101
CE10_chr7_30757852,1,-9.30917908
CE10_chr7_30757856,1,-3.95864055
CE10_chr7_30758844,1,-4.24393931
CE10_chr7_30758905,1,-4.89935949
CE10_chr7_30759054,1,-2.61610153
CE10_chr7_30759782,1,2.93748881
CE10_chr7_30759895,1,-1.08971149
CE10_chr7_30759945,1,-2.29581615
CE10_chr7_30759954,1,-6.14795343
CE10_chr7_30760061,1,-6.95052469
CE10_chr7_30763004,1,1.43948298
CE10_chr7_30763181,1,5.8608271
CE10_chr7_30764829,1,3.307376
CE10_chr7_30764836,1,-10.65630137
CE10_chr7_30764855,1,-0.95798516
CE10_chr7_30764917,1,-9.44198992
CE10_chr7_30766800,1,-11.3104142
CE10_chr7_30766804,1,-7.88306353
CE10_chr7_30766823,1,-7.44383804
CE10_chr7_30766891,1,-7.63910233
CE10_chr7_30779395,1,-2.52606922
CE10_chr7_30779463,1,-2.09193037
CE10_chr7_30779489,1,-5.69108903
CE10_chr7_30779590,1,1.93771568
CE10_chr7_30779729,1,-3.92969815
CE10_chr7_30779745,1,0.8767421
CE10_chr7_30779813,1,-5.41921159
CE10_chr7_30779867,1,-0.72810073
CE10_chr7_30779997,1,-2.77779681
CE10_chr7_30780022,1,-3.22207835
CE10_chr7_30780044,1,-9.78715811
CE10_chr7_30780075,1,-1.53585426
CE10_chr7_30780081,1,-10.44494966
CE10_chr7_30780209,1,-0.69512519
CE10_chr7_30781356,1,-7.36219396
CE10_chr7_30781485,1,-6.63437785
CE10_chr7_30783466,1,-2.68384601
CE10_chr7_30783499,1,-10.96889677
CE10_chr7_30783808,1,-7.93982879
CE10_chr7_30783841,1,-7.37452252
CE10_chr7_30784764,1,-6.0134231
CE10_chr7_30784800,1,-7.43023514
CE10_chr7_30784860,1,-4.87193373
CE10_chr7_30785131,1,-5.57288314
CE10_chr7_30785577,1,-11.34425211
CE10_chr7_30785611,1,-5.22663621
CE10_chr7_30785805,1,-5.12456654
CE10_chr7_30785816,1,-6.05813876
CE10_chr7_30786131,1,-6.53361538
CE10_chr7_30786482,1,0.12524102
CE10_chr7_30786571,1,-7.42052859
CE10_chr7_30786606,1,-12.20786581
CE10_chr7_30787129,1,-1.39982858
CE10_chr7_30787182,1,-8.14279147
CE10_chr7_30787200,1,-6.78036476
CE10_chr7_30788250,1,-7.45685909
CE10_chr7_30788291,1,-10.52323093
CE10_chr7_30788376,1,-7.12986478
CE10_chr7_30789854,1,-3.311296
CE10_chr7_30789879,1,-3.2435042
CE10_chr7_30789926,1,-9.86456277
CE10_chr7_30790009,1,-4.4307614
CE10_chr7_30790192,1,-9.66104588
CE10_chr7_30790570,1,0.18738169
CE10_chr7_30790669,1,-3.76152718
CE10_chr7_30790721,1,-8.83793603
CE10_chr7_30790885,1,-9.18925355
CE10_chr7_30791440,1,-7.84859207
CE10_chr7_30791452,1,-10.33553752
CE10_chr7_30792734,1,-3.68149869
CE10_chr7_30792812,1,7.10259972
CE10_chr7_30792882,1,-7.9999926200000004
CE10_chr7_30826037,1,-8.35061908
CE10_chr7_30826064,1,-4.76724937
CE10_chr7_30826700,1,-8.12916526
CE10_chr7_30826825,1,-5.98468724
CE10_chr7_30826882,1,-1.89392315
CE10_chr7_30826917,1,-7.29803244
CE10_chr7_30826932,1,6.70097819
CE10_chr7_30826988,1,0.51998587
CE10_chr7_30827018,1,-8.15330284
CE10_chr7_30827079,1,3.73161707
CE10_chr7_30827162,1,-10.51869948
CE10_chr7_30827351,1,-3.6454866
CE10_chr7_30828007,1,-6.53045277
CE10_chr7_30828013,1,-8.71125735
CE10_chr7_30828435,1,-6.78947146
CE10_chr7_30828465,1,12.01962478
CE10_chr7_30828540,1,-2.75398092
CE10_chr7_30829323,1,-6.48032428
CE10_chr7_30829500,1,-6.10330393
CE10_chr7_30829539,1,-6.21986495
CE10_chr7_30829607,1,-2.8641927
CE10_chr7_30829634,1,-0.27801259
CE10_chr7_30829686,1,3.49118202
CE10_chr7_30829736,1,-2.12328707
CE10_chr7_30829772,1,-6.31601331
CE10_chr7_30829786,1,0.24583895
CE10_chr7_30829824,1,-8.58504502
CE10_chr7_30830051,1,-7.26965942
CE10_chr7_30830153,1,-6.63120793
CE10_chr7_30830231,1,-5.27028674
CE10_chr7_30830270,1,-6.38023116
CE10_chr7_30830282,1,-0.9314046
CE10_chr7_30830318,1,-5.70450587
CE10_chr7_30830375,1,-4.29051071
CE10_chr7_30830421,1,-9.46864103
CE10_chr7_30830779,1,1.36060139
CE10_chr7_30830823,1,-0.78724067
CE10_chr7_30831333,1,-0.41935038
CE10_chr7_30831387,1,-10.04855686
CE10_chr7_30831482,1,-6.8558517
CE10_chr7_30831535,1,-5.31789556
CE10_chr7_30831552,1,-5.19188591
CE10_chr7_30831567,1,-6.18119889
CE10_chr7_30831762,1,-2.76864865
CE10_chr7_30832276,1,1.04752212
CE10_chr7_30832316,1,-3.50931281
CE10_chr7_30832440,1,-9.47011673
CE10_chr7_30832488,1,-7.91824133
CE10_chr7_30832527,1,-2.84430685
CE10_chr7_30832646,1,-8.90783022
CE10_chr7_30832661,1,-10.83784149
CE10_chr7_30832712,1,-5.50430932
CE10_chr7_30832728,1,-4.98027891
CE10_chr7_30833117,1,-3.68288578
CE10_chr7_30833319,1,0.52631353
CE10_chr7_30833436,1,-9.99821773
CE10_chr7_30833558,1,-7.22514392
CE10_chr7_30833755,1,-6.06066058
CE10_chr7_30833781,1,-9.60075693
CE10_chr7_30833814,1,-8.69188571
CE10_chr7_30833846,1,-9.13807038
CE10_chr7_30833904,1,-2.13405567
CE10_chr7_30834133,1,-9.15938808
CE10_chr7_30834168,1,-10.11238311
CE10_chr7_30834263,1,-5.77470271
CE10_chr7_30849910,1,-8.42828581
CE10_chr7_30850067,1,-10.38380682
CE10_chr7_30850194,1,-1.50270944
CE10_chr7_30850345,1,-7.29080267
CE10_chr7_30850757,1,-7.76951528
CE10_chr7_30850969,1,-1.04728862
CE10_chr7_30851040,1,-6.3272656
CE10_chr7_30851069,1,-8.4534608
CE10_chr7_30851071,1,-7.04712741
CE10_chr7_30851354,1,-1.42831257
CE10_chr7_30851445,1,-7.04865155
CE10_chr7_30851790,1,12.13308875
CE10_chr7_30851923,1,-7.42393885
CE10_chr7_30852042,1,-3.47226566
CE10_chr7_30852392,1,-2.96251475
CE10_chr7_30852934,1,-9.15347222
CE10_chr7_30852984,1,-9.01172009
CE10_chr7_30854145,1,-10.68441536
CE10_chr7_30854275,1,-6.17893024
CE10_chr7_30854408,1,1.19380254
CE10_chr7_30854546,1,-8.53037657
CE10_chr7_30855037,1,-5.4735012
CE10_chr7_30855216,1,-9.79064601
CE10_chr7_30855444,1,-0.89236601
CE10_chr7_30855529,1,-6.12729772
CE10_chr7_30855789,1,-10.3125089
CE10_chr7_30855795,1,-3.78183045
CE10_chr7_30856467,1,-3.88403778
CE10_chr7_30856537,1,-6.43629293
CE10_chr7_30856715,1,-9.66315774
CE10_chr7_30857006,1,-5.07452017
CE10_chr7_30857890,1,-3.86617656
CE10_chr7_30858077,1,-11.4217223
CE10_chr7_30858229,1,5.74916418
CE10_chr7_30858353,1,-3.91434964
CE10_chr7_30858371,1,0.29252738
CE10_chr7_30859314,1,-5.98405353
CE10_chr7_30859388,1,-6.91093052
CE10_chr7_30859434,1,4.22709092
CE10_chr7_30860003,1,-5.19118494
CE10_chr7_30860453,1,-7.24841425
CE10_chr7_30860598,1,-8.92807111
CE10_chr7_30860660,1,-3.36827389
CE10_chr7_30860698,1,-5.85627515
CE10_chr7_30860727,1,-8.22229803
CE10_chr7_30860785,1,-10.29323567
CE10_chr7_30860989,1,-6.41025634
CE10_chr7_30861006,1,-0.18914327
CE10_chr7_30861027,1,-8.65107998
CE10_chr7_30861053,1,-12.00162078
CE10_chr7_30861556,1,-3.60468791
CE10_chr7_30861725,1,-11.36649921
CE10_chr7_30861748,1,-10.59649927
CE10_chr7_30862032,1,-2.83477617
CE10_chr7_30862043,1,-11.76964244
CE10_chr7_30862049,1,-3.31577729
CE10_chr7_30862113,1,-4.25170534
CE10_chr7_30862393,1,3.83422933
CE10_chr7_30862443,1,-5.33073241
CE10_chr7_30862687,1,2.44866379
CE10_chr7_30862689,1,-10.60063968
CE10_chr7_30862835,1,-6.25986884
CE10_chr7_30862854,1,-6.82114152
CE10_chr7_30862879,1,-6.11152347
CE10_chr7_30862964,1,-5.406236
CE10_chr7_30863343,1,-7.87470259
CE10_chr7_30863553,1,-9.43790683
CE10_chr7_30863707,1,-7.39015473
CE10_chr7_30863744,1,-2.75631721
CE10_chr7_30863763,1,-9.09212838
CE10_chr7_30863810,1,-4.85524281
CE10_chr7_30864042,1,-7.9085384
CE10_chr7_30894439,1,-10.50359245
CE10_chr7_30894803,1,-2.16230757
CE10_chr7_30894823,1,5.75913342
CE10_chr7_30894999,1,-5.58329629
CE10_chr7_30895036,1,-3.80114958
CE10_chr7_30895122,1,4.77909575
CE10_chr7_30895361,1,-5.11043924
CE10_chr7_30895416,1,0.08950677
CE10_chr7_30895725,1,-6.28440526
CE10_chr7_30895782,1,-5.2165573
CE10_chr7_30896260,1,-7.21438011
CE10_chr7_30896415,1,-9.22001274
CE10_chr7_30896427,1,-0.85880086
CE10_chr7_30897332,1,13.82290579
CE10_chr7_30897581,1,-11.04807587
CE10_chr7_30897895,1,-5.85603528
CE10_chr7_30897950,1,-1.99500385
CE10_chr7_30898115,1,-7.91526295
CE10_chr7_30898243,1,-0.39266081
CE10_chr7_30898675,1,-2.1321863
CE10_chr7_30899451,1,2.15017282
CE10_chr7_30899502,1,-7.95469723
CE10_chr7_30899539,1,-5.49030473
CE10_chr7_30899550,1,-12.38699173
CE10_chr7_30899694,1,-7.6026488
CE10_chr7_30899780,1,1.09271026
CE10_chr7_30899827,1,3.98857413
CE10_chr7_30900130,1,-7.74531618
CE10_chr7_30900131,1,-9.19373832
CE10_chr7_30900339,1,-2.2032209
CE10_chr7_30900549,1,-3.885949
CE10_chr7_30900601,1,-4.67122873
CE10_chr7_30900967,1,-1.78119716
CE10_chr7_30901004,1,3.70424531
CE10_chr7_30901187,1,-6.6770709
CE10_chr7_30901296,1,12.12234623
CE10_chr7_30901333,1,-5.65972732
CE10_chr7_30901343,1,-9.44311341
CE10_chr7_30901412,1,-5.40288098
CE10_chr7_30901440,1,-4.01171333
CE10_chr7_30901459,1,-1.725778
CE10_chr7_30902804,1,-8.04775292
CE10_chr7_30903337,1,-5.82678008
CE10_chr7_30906069,1,-3.0236788
CE10_chr7_30906085,1,4.56584567
CE10_chr7_30906113,1,-6.26891352
CE10_chr7_30906178,1,-7.68612235
CE10_chr7_30906233,1,-1.01578046
CE10_chr7_30906293,1,-8.66335275
CE10_chr7_30906319,1,-5.84677216
CE10_chr7_30906334,1,-1.73044385
CE10_chr7_30906932,1,-4.57536899
CE10_chr7_30907007,1,-3.92132239
CE10_chr7_30907068,1,4.85781358
CE10_chr7_30907165,1,2.00382968
CE10_chr7_30907277,1,1.00190086
CE10_chr7_30907329,1,0.79695987
CE10_chr7_30907413,1,-11.81315313
CE10_chr7_30907478,1,0.02862071
CE10_chr7_30907496,1,-2.49890945
CE10_chr7_30907596,1,-6.53416153
CE10_chr7_30912263,1,8.87683463
CE10_chr7_30912341,1,-10.03448482
CE10_chr7_30912578,1,0.42844159
CE10_chr7_30912714,1,-2.16791847
CE10_chr7_30912783,1,-0.49540117
CE10_chr7_30912844,1,-4.62435266
CE10_chr7_30912984,1,-9.38756822
CE10_chr7_30919901,1,-1.62506267
CE10_chr7_30920926,1,-1.75625201
CE10_chr7_30922147,1,-4.23878887
CE10_chr7_30923560,1,-2.79849582
CE10_chr7_30924004,1,21.36018719
CE10_chr7_30924144,1,-7.02485508
CE10_chr7_30924196,1,-4.41481445
CE10_chr7_30934387,1,-9.16853732
CE10_chr7_30934452,1,-10.99270124
CE10_chr7_30935259,1,-2.8043673
CE10_chr7_30935334,1,-4.28230959
CE10_chr7_30935352,1,0.77148958
CE10_chr7_30935384,1,-4.67958308
CE10_chr7_30935416,1,0.61893072
CE10_chr7_30935456,1,-4.80850975
CE10_chr7_30935699,1,4.02801094
CE10_chr7_30935826,1,-1.35762435
CE10_chr7_30936595,1,-2.91375266
CE10_chr7_30937228,1,-2.54703612
CE10_chr7_30938322,1,-4.70029027
CE10_chr7_30942160,1,-0.26451571
CE10_chr7_30942503,1,4.52861898
CE10_chr7_30943086,1,-2.4542044
CE10_chr7_30943135,1,-5.28569398
CE10_chr7_30943509,1,-8.15976122
CE10_chr7_30943575,1,-5.13602738
CE10_chr7_30943664,1,-1.41170604
CE10_chr7_30943689,1,1.13842266
CE10_chr7_30943720,1,-5.10819288
CE10_chr7_30954440,1,-4.80304375
CE10_chr7_30955240,1,-11.62299928
CE10_chr7_30955360,1,-6.24733549
CE10_chr7_30955405,1,-8.05731693
CE10_chr7_30955680,1,-2.08788478
CE10_chr7_30955706,1,-9.54740975
CE10_chr7_30955791,1,-6.38095191
CE10_chr7_30955839,1,-7.03802965
CE10_chr7_30956096,1,-3.4330564
CE10_chr7_30956136,1,-6.04245022
CE10_chr7_30956167,1,-3.36190387
CE10_chr7_30956263,1,-3.01523498
CE10_chr7_30956398,1,-7.96778358
CE10_chr7_30956428,1,0.68560931
CE10_chr7_30956480,1,-7.17811836
CE10_chr7_30956585,1,-10.25631847
CE10_chr7_30956822,1,3.70822032
CE10_chr7_30956829,1,-8.55654696
CE10_chr7_30956847,1,-6.9525257
CE10_chr7_30957003,1,-4.64165638
CE10_chr7_30957072,1,-2.98097662
CE10_chr7_30957089,1,-10.40120831
CE10_chr7_30957260,1,-6.24833989
CE10_chr7_30957425,1,2.25151039
CE10_chr7_30957475,1,-5.65247208
CE10_chr7_30957696,1,4.51572702
CE10_chr7_30957748,1,-8.07683129
CE10_chr7_30957824,1,-7.07854064
CE10_chr7_30958247,1,-5.02975664
CE10_chr7_30958360,1,-7.707908
CE10_chr7_30968241,1,-12.06800228
