chr_snp,Env,BF
CE10_chr8_624075,1,-5.95603279
CE10_chr8_624145,1,-7.17647386
CE10_chr8_624179,1,-12.10256699
CE10_chr8_624181,1,-7.53624853
CE10_chr8_624208,1,-7.23883525
CE10_chr8_624239,1,-9.32850002
CE10_chr8_624535,1,-1.24816028
CE10_chr8_624596,1,-9.84871164
CE10_chr8_624623,1,-9.28030292
CE10_chr8_626154,1,-7.58573397
CE10_chr8_626286,1,-9.61731372
CE10_chr8_626291,1,-10.62055599
CE10_chr8_626301,1,-11.29552166
CE10_chr8_626302,1,-8.41800073
CE10_chr8_626309,1,-8.30510398
CE10_chr8_626356,1,-5.46448389
CE10_chr8_647410,1,-4.05306021
CE10_chr8_647448,1,10.44743636
CE10_chr8_647552,1,-4.42115222
CE10_chr8_647624,1,-1.90971936
CE10_chr8_647783,1,-7.58060225
CE10_chr8_648131,1,-7.57441815
CE10_chr8_648417,1,-8.94478893
CE10_chr8_648609,1,-8.06082418
CE10_chr8_650198,1,-6.93977411
CE10_chr8_650215,1,-7.4942512
CE10_chr8_650253,1,-7.22943974
CE10_chr8_650305,1,-11.25074523
CE10_chr8_650339,1,-9.68631383
CE10_chr8_650637,1,-12.44901356
CE10_chr8_651530,1,-9.78703295
CE10_chr8_651560,1,-12.01069138
CE10_chr8_651628,1,-7.58596923
CE10_chr8_651702,1,-7.70352178
CE10_chr8_651739,1,-7.66280202
CE10_chr8_651892,1,-8.91553467
CE10_chr8_652176,1,-2.532689
CE10_chr8_652202,1,-7.56830369
CE10_chr8_652204,1,-6.89917267
CE10_chr8_652264,1,-10.72887979
CE10_chr8_652305,1,-8.50856593
CE10_chr8_652394,1,-5.17163941
CE10_chr8_652564,1,-8.82301864
CE10_chr8_652566,1,-10.58223448
CE10_chr8_652692,1,-8.08490723
CE10_chr8_652742,1,1.15656724
CE10_chr8_652814,1,-9.16814065
CE10_chr8_652913,1,-9.62389104
CE10_chr8_652939,1,-10.71081771
CE10_chr8_653019,1,-8.4092814400000009
CE10_chr8_653050,1,-7.91854841
CE10_chr8_653066,1,-10.81086804
CE10_chr8_653205,1,-10.48756345
CE10_chr8_653272,1,-10.26100338
CE10_chr8_653311,1,-2.65999831
CE10_chr8_653316,1,-8.61190796
CE10_chr8_653339,1,-11.47183528
CE10_chr8_653345,1,-7.04165233
CE10_chr8_653386,1,-7.98333653
CE10_chr8_653418,1,-6.2010693
CE10_chr8_653434,1,-9.51077239
CE10_chr8_653576,1,9.88983543
CE10_chr8_653606,1,-10.94634436
CE10_chr8_653639,1,-7.38104658
CE10_chr8_653829,1,-9.20820449
CE10_chr8_653878,1,-9.03740938
CE10_chr8_653882,1,-9.67786466
CE10_chr8_653911,1,-8.60404749
CE10_chr8_654098,1,-4.48870423
CE10_chr8_654114,1,-11.2899628
CE10_chr8_654163,1,-10.21405729
CE10_chr8_654299,1,-11.00009372
CE10_chr8_654387,1,-9.95219144
CE10_chr8_654482,1,-10.63600966
CE10_chr8_654490,1,0.79486016
CE10_chr8_654776,1,-5.0210757600000004
CE10_chr8_654859,1,-4.51301874
CE10_chr8_654871,1,-11.55495269
CE10_chr8_654924,1,-9.59412604
CE10_chr8_654961,1,-9.37722378
CE10_chr8_655179,1,-11.06068614
CE10_chr8_655209,1,-9.49750846
CE10_chr8_655566,1,-11.07374222
CE10_chr8_655768,1,-9.74067904
CE10_chr8_655800,1,-10.8104108
CE10_chr8_655819,1,-10.57369697
CE10_chr8_655882,1,-9.95276031
CE10_chr8_656049,1,-8.40913084
CE10_chr8_656225,1,-9.84272164
CE10_chr8_656262,1,4.30941781
CE10_chr8_656327,1,-11.38898948
CE10_chr8_656556,1,-4.38578072
CE10_chr8_656650,1,3.04513218
CE10_chr8_656677,1,-9.2756975
CE10_chr8_656859,1,-8.40281373
CE10_chr8_657051,1,-10.87908412
CE10_chr8_657109,1,-6.71973
CE10_chr8_657159,1,-11.04072825
CE10_chr8_657235,1,-8.04946454
CE10_chr8_657283,1,-8.31368969
CE10_chr8_1387477,1,-10.0858214
CE10_chr8_1387508,1,-7.98028224
CE10_chr8_1387570,1,-5.90615068
CE10_chr8_1387602,1,-9.80471268
CE10_chr8_1387679,1,-8.39782261
CE10_chr8_1388020,1,-12.37558992
CE10_chr8_1388097,1,-10.29193353
CE10_chr8_1388110,1,-7.2483727
CE10_chr8_1388118,1,-7.32928838
CE10_chr8_1388644,1,-7.45594141
CE10_chr8_1388743,1,-7.1634804
CE10_chr8_1388761,1,-10.14163463
CE10_chr8_1388852,1,-3.63184217
CE10_chr8_1389162,1,-7.40046942
CE10_chr8_1389593,1,-7.60340246
CE10_chr8_1389958,1,-5.1828768
CE10_chr8_1389987,1,-9.20896152
CE10_chr8_1390038,1,-10.50375263
CE10_chr8_1390064,1,-11.90812687
CE10_chr8_1390136,1,-11.76998969
CE10_chr8_1390148,1,-10.76408401
CE10_chr8_1390163,1,-13.12691695
CE10_chr8_1390186,1,-9.52760511
CE10_chr8_1390231,1,-9.59747946
CE10_chr8_1390367,1,-9.88306424
CE10_chr8_1390507,1,-9.07281778
CE10_chr8_1391073,1,-3.09393922
CE10_chr8_1391100,1,-7.06560741
CE10_chr8_1391148,1,-7.03943844
CE10_chr8_1391159,1,-3.35238289
CE10_chr8_1391199,1,-7.72637415
CE10_chr8_1391242,1,-6.45859971
CE10_chr8_1391289,1,-4.37216072
CE10_chr8_1391295,1,-4.83229277
CE10_chr8_1391341,1,-10.59330653
CE10_chr8_1391575,1,-10.51119134
CE10_chr8_1391668,1,-6.87414451
CE10_chr8_1391712,1,-8.41907393
CE10_chr8_1391841,1,-7.54317783
CE10_chr8_1392164,1,-10.20562007
CE10_chr8_1392215,1,-7.12774888
CE10_chr8_1392225,1,-6.64147348
CE10_chr8_1392356,1,-10.8837039
CE10_chr8_1392455,1,-7.78087184
CE10_chr8_1392600,1,-10.09377913
CE10_chr8_1392684,1,-9.1197188
CE10_chr8_1392693,1,-7.86304724
CE10_chr8_1392808,1,-9.05024612
CE10_chr8_1392823,1,-7.76348991
CE10_chr8_1392934,1,-9.23443238
CE10_chr8_1392968,1,-6.51924236
CE10_chr8_1393045,1,-7.1033516
CE10_chr8_1393189,1,-7.77158357
CE10_chr8_1393233,1,-5.05602555
CE10_chr8_1393247,1,-10.97565534
CE10_chr8_1393300,1,-12.7248277
CE10_chr8_1393319,1,-7.74264955
CE10_chr8_1393423,1,-10.93199107
CE10_chr8_1393451,1,-5.13259823
CE10_chr8_1393475,1,-9.11863165
CE10_chr8_1393491,1,-8.47538165
CE10_chr8_1393515,1,-11.94412985
CE10_chr8_1393538,1,-9.89301479
CE10_chr8_1393618,1,-10.14558173
CE10_chr8_1393705,1,-7.70447474
CE10_chr8_1393718,1,-8.57174614
CE10_chr8_1393746,1,-6.14235786
CE10_chr8_1393871,1,-7.64637362
CE10_chr8_1393979,1,-12.10950139
CE10_chr8_1394065,1,-10.93845442
CE10_chr8_1394144,1,-9.81009608
CE10_chr8_1394266,1,-7.08505223
CE10_chr8_1394281,1,-9.26529526
CE10_chr8_1394529,1,-8.04366962
CE10_chr8_1394546,1,-9.32502179
CE10_chr8_1394602,1,-7.45506801
CE10_chr8_1394636,1,-9.01138391
CE10_chr8_1394701,1,-5.24759669
CE10_chr8_1394887,1,-8.57697786
CE10_chr8_1395157,1,-10.17377232
CE10_chr8_1395213,1,-6.56053326
CE10_chr8_1395345,1,-5.94137873
CE10_chr8_1395517,1,-5.18903634
CE10_chr8_1395701,1,-8.18909173
CE10_chr8_1396343,1,-2.50809589
CE10_chr8_1396356,1,-2.18790937
CE10_chr8_1396432,1,-7.58293239
CE10_chr8_1396726,1,-3.11848454
CE10_chr8_1396740,1,-5.31894635
CE10_chr8_1396842,1,-9.56792729
CE10_chr8_1396912,1,-5.25707065
CE10_chr8_1396959,1,-9.55170434
CE10_chr8_1397291,1,-8.80021282
CE10_chr8_1397449,1,-9.7762904
CE10_chr8_1397486,1,-9.62157156
CE10_chr8_1397651,1,-7.09513668
CE10_chr8_1397667,1,-6.62221809
CE10_chr8_1397700,1,-10.78052055
CE10_chr8_1397712,1,-8.2355982
CE10_chr8_1397769,1,-9.76084434
CE10_chr8_1397789,1,-9.80760664
CE10_chr8_1397894,1,-14.37996671
CE10_chr8_1397910,1,-9.28858244
CE10_chr8_1397936,1,-9.52132365
CE10_chr8_1397946,1,-11.47908903
CE10_chr8_1398035,1,-5.55126071
CE10_chr8_1398066,1,-7.27186185
CE10_chr8_1398134,1,-13.70286598
CE10_chr8_1398198,1,-10.63458005
CE10_chr8_1398225,1,-11.88723918
CE10_chr8_1398258,1,-2.91984903
CE10_chr8_1398294,1,-10.4605852
CE10_chr8_1398436,1,-10.45470039
CE10_chr8_1398465,1,-8.39402544
CE10_chr8_1398486,1,-9.19176069
CE10_chr8_1398533,1,-8.52766454
CE10_chr8_1398695,1,-9.66266819
CE10_chr8_1398737,1,-14.10136368
CE10_chr8_1398819,1,-6.04913038
CE10_chr8_1398865,1,-5.7161972
CE10_chr8_1400545,1,-9.50550043
CE10_chr8_1400584,1,-9.40458602
CE10_chr8_1401229,1,-8.93849675
CE10_chr8_1401379,1,-7.12524968
CE10_chr8_1401825,1,-9.00784026
CE10_chr8_1402537,1,-8.29805087
CE10_chr8_1402656,1,1.19557305
CE10_chr8_1402947,1,-10.89818068
CE10_chr8_1403014,1,-11.42753276
CE10_chr8_1403051,1,-9.17245298
CE10_chr8_1403110,1,-5.09886004
CE10_chr8_1403203,1,-8.30408272
CE10_chr8_1403440,1,-10.40947433
CE10_chr8_1403441,1,-10.13914681
CE10_chr8_1403480,1,-9.68846364
CE10_chr8_1403980,1,-11.7600188
CE10_chr8_1404024,1,-11.1536914
CE10_chr8_1404088,1,-4.39916974
CE10_chr8_1404251,1,-4.33424865
CE10_chr8_1404426,1,-5.84212757
CE10_chr8_1405204,1,-9.85265173
CE10_chr8_1405234,1,-10.22434828
CE10_chr8_1405413,1,-4.62665948
CE10_chr8_1405452,1,-9.06706729
CE10_chr8_1405564,1,-11.46291843
CE10_chr8_1405602,1,-8.89669167
CE10_chr8_1405703,1,-5.33253667
CE10_chr8_1406059,1,-6.59253436
CE10_chr8_1406188,1,-6.69932143
CE10_chr8_1406270,1,-12.63978735
CE10_chr8_1406531,1,-1.77604176
CE10_chr8_1406572,1,-8.38383052
CE10_chr8_1406601,1,-5.84803893
CE10_chr8_1406699,1,-8.18759379
CE10_chr8_1406989,1,-13.63715962
CE10_chr8_1407073,1,-5.7549616199999996
CE10_chr8_1407186,1,-9.0001875
CE10_chr8_1568021,1,-10.21212959
CE10_chr8_1568259,1,-5.91999749
CE10_chr8_1568694,1,-9.21468138
CE10_chr8_1569126,1,-7.55124602
CE10_chr8_1569795,1,-8.0545223
CE10_chr8_1569798,1,-10.89107205
CE10_chr8_1569950,1,-6.4517547
CE10_chr8_1569987,1,-6.60357559
CE10_chr8_1570100,1,-0.96906196
CE10_chr8_1570148,1,-8.50349021
CE10_chr8_1570534,1,-7.55569567
CE10_chr8_1570552,1,-4.4193404
CE10_chr8_1570605,1,-9.57301498
CE10_chr8_1570654,1,-8.23405287
CE10_chr8_1573868,1,-13.64140613
CE10_chr8_1573981,1,-11.17075262
CE10_chr8_1574069,1,-9.18539544
CE10_chr8_1574172,1,5.15651311
CE10_chr8_1574234,1,-11.58319325
CE10_chr8_1574308,1,-7.38231844
CE10_chr8_1574314,1,-9.60766325
CE10_chr8_1574351,1,-9.28789914
CE10_chr8_1574400,1,-11.54543712
CE10_chr8_1574429,1,-6.89912932
CE10_chr8_1574453,1,-4.71430684
CE10_chr8_1574456,1,-9.00276295
CE10_chr8_1574540,1,-5.43154267
CE10_chr8_1574617,1,-4.47835912
CE10_chr8_1574693,1,-9.78719564
CE10_chr8_1574694,1,-9.64150586
CE10_chr8_1574716,1,-7.64374299
CE10_chr8_1574740,1,-8.16022455
CE10_chr8_1574872,1,-6.36238056
CE10_chr8_1574896,1,-11.26879227
CE10_chr8_1574908,1,-7.28290848
CE10_chr8_1575110,1,-8.53508524
CE10_chr8_1575306,1,-5.49832955
CE10_chr8_1575337,1,-2.30181967
CE10_chr8_1575366,1,-7.40048928
CE10_chr8_1575439,1,-3.24391576
CE10_chr8_1575563,1,-7.51118295
CE10_chr8_1575730,1,-8.24703156
CE10_chr8_1575939,1,-7.98877017
CE10_chr8_1576109,1,-8.98498462
CE10_chr8_1576214,1,-5.61167293
CE10_chr8_1576235,1,-8.96571734
CE10_chr8_1576266,1,-4.59967774
CE10_chr8_1576288,1,-8.09766859
CE10_chr8_1576304,1,-2.01377633
CE10_chr8_1576339,1,-8.38320583
CE10_chr8_1576533,1,-8.84019226
CE10_chr8_1576700,1,-7.45979145
CE10_chr8_1576800,1,-7.5263406
CE10_chr8_1576803,1,-8.24080195
CE10_chr8_1576861,1,-7.39748298
CE10_chr8_1576884,1,2.12861753
CE10_chr8_1576922,1,-7.76875674
CE10_chr8_1577375,1,-7.03218211
CE10_chr8_1577538,1,-8.43821966
CE10_chr8_1577629,1,-11.65623635
CE10_chr8_1577652,1,-11.41933822
CE10_chr8_1577781,1,-9.60326198
CE10_chr8_1577829,1,-9.04576692
CE10_chr8_1578048,1,-8.00921214
CE10_chr8_1578617,1,-4.53586024
CE10_chr8_1578704,1,-9.35698184
CE10_chr8_1578719,1,-8.72656772
CE10_chr8_1578777,1,-9.53935493
CE10_chr8_1578844,1,-8.98719743
CE10_chr8_1578920,1,-8.53612842
CE10_chr8_1578981,1,-6.46565141
CE10_chr8_1579008,1,-3.95108817
CE10_chr8_1579038,1,-10.1413186
CE10_chr8_1579067,1,-7.81583198
CE10_chr8_1579093,1,-8.26224558
CE10_chr8_1579155,1,-9.2040342
CE10_chr8_1579200,1,-2.2115189
CE10_chr8_1579462,1,-7.47363599
CE10_chr8_1579485,1,-11.95925846
CE10_chr8_1579514,1,-8.61374194
CE10_chr8_1579550,1,-12.82067506
CE10_chr8_1579567,1,-9.25839862
CE10_chr8_1579607,1,-9.66307458
CE10_chr8_1579745,1,-11.17690972
CE10_chr8_1579766,1,-9.25161547
CE10_chr8_1579825,1,-3.1995071
CE10_chr8_1579875,1,-0.64756519
CE10_chr8_1579897,1,-10.76909105
CE10_chr8_1579912,1,-10.02855571
CE10_chr8_1581741,1,7.4274786
CE10_chr8_1581763,1,-2.6469513
CE10_chr8_1581840,1,-8.77373188
CE10_chr8_1581896,1,-9.13416462
CE10_chr8_1581902,1,-8.93800761
CE10_chr8_1581917,1,-11.34610891
CE10_chr8_1581983,1,-13.52025998
CE10_chr8_1582042,1,-11.40041803
CE10_chr8_1582291,1,-9.49809919
CE10_chr8_1582366,1,-8.03603857
CE10_chr8_1582411,1,-9.02167038
CE10_chr8_1582460,1,-4.17368659
CE10_chr8_1582487,1,-10.57482564
CE10_chr8_1582539,1,-1.51754691
CE10_chr8_1582601,1,-11.53456507
CE10_chr8_1582606,1,-4.07957301
CE10_chr8_1582619,1,-11.70090823
CE10_chr8_1582623,1,-5.87581267
CE10_chr8_1582742,1,-8.28171967
CE10_chr8_1582826,1,-9.38769626
CE10_chr8_1583197,1,-8.8620249
CE10_chr8_1583247,1,-7.7882594
CE10_chr8_1583276,1,-9.56271723
CE10_chr8_1583377,1,-10.57449654
CE10_chr8_1583409,1,-13.17249367
CE10_chr8_1583442,1,-10.36225856
CE10_chr8_1583483,1,-10.5436869
CE10_chr8_1583495,1,-4.60598634
CE10_chr8_1583508,1,-11.44878979
CE10_chr8_1583535,1,-3.93262285
CE10_chr8_1583551,1,-11.44464763
CE10_chr8_1583583,1,-7.22732715
CE10_chr8_1583589,1,5.3168338
CE10_chr8_1583602,1,-10.95806261
CE10_chr8_1583645,1,-9.69326548
CE10_chr8_1583776,1,2.26865816
CE10_chr8_1583808,1,-10.99594866
CE10_chr8_1583840,1,-10.08689311
CE10_chr8_1583866,1,-6.74723435
CE10_chr8_1583871,1,-11.61977457
CE10_chr8_1583920,1,-10.16551322
CE10_chr8_1583977,1,-8.30438741
CE10_chr8_1583980,1,-10.24788498
CE10_chr8_1584088,1,-10.78742579
CE10_chr8_1584089,1,-7.75551088
CE10_chr8_1584139,1,-9.48363235
CE10_chr8_1584264,1,-10.92701088
CE10_chr8_1584321,1,-10.47395412
CE10_chr8_1584340,1,-11.35105489
CE10_chr8_1584360,1,-7.57723698
CE10_chr8_1584408,1,-11.59899067
CE10_chr8_1584433,1,-11.65168404
CE10_chr8_1584472,1,-11.06623964
CE10_chr8_1584518,1,-9.92275098
CE10_chr8_1584543,1,-8.38092998
CE10_chr8_1584550,1,-11.62702374
CE10_chr8_1584572,1,-10.86025757
CE10_chr8_1584617,1,-11.67141914
CE10_chr8_1584692,1,-8.0008739
CE10_chr8_1584724,1,-8.47820928
CE10_chr8_1584891,1,-12.26445468
CE10_chr8_1584922,1,-9.83551476
CE10_chr8_1584933,1,-11.05084272
CE10_chr8_1585331,1,-6.55812267
CE10_chr8_1585354,1,0.52009679
CE10_chr8_1585355,1,-9.7644109
CE10_chr8_1585424,1,-10.526394
CE10_chr8_1585427,1,-6.51101555
CE10_chr8_1585565,1,-9.91055211
CE10_chr8_1585661,1,-7.08130376
CE10_chr8_1585900,1,-5.33204265
CE10_chr8_1585920,1,-8.92049923
CE10_chr8_1585933,1,-8.6066891
CE10_chr8_1585950,1,-11.23633497
CE10_chr8_1586200,1,-11.29594115
CE10_chr8_1586280,1,-9.93896084
CE10_chr8_1586353,1,-9.53816774
CE10_chr8_1586379,1,-10.5784103
CE10_chr8_1586407,1,-10.43516229
CE10_chr8_1586425,1,-10.43616175
CE10_chr8_1586443,1,-7.67264471
CE10_chr8_1586486,1,-7.48476371
CE10_chr8_1586553,1,-12.60210913
CE10_chr8_1586655,1,-8.0838305
CE10_chr8_1586759,1,-10.92937197
CE10_chr8_1586777,1,-9.22764672
CE10_chr8_1587019,1,-11.24222424
CE10_chr8_1587053,1,2.00754328
CE10_chr8_1587087,1,-7.80264718
CE10_chr8_1819730,1,-5.5178997
CE10_chr8_1819751,1,-10.40633752
CE10_chr8_1819762,1,7.35527063
CE10_chr8_1819765,1,-3.85964416
CE10_chr8_1819766,1,-7.89543322
CE10_chr8_1819778,1,-1.40590681
CE10_chr8_1820191,1,-13.23586969
CE10_chr8_1820194,1,-9.42192111
CE10_chr8_1820296,1,-8.35288652
CE10_chr8_1820343,1,-6.00014464
CE10_chr8_1820490,1,-9.13102551
CE10_chr8_1820554,1,5.77411004
CE10_chr8_1820566,1,-6.25557759
CE10_chr8_1820575,1,-11.44165845
CE10_chr8_1820598,1,-6.11971859
CE10_chr8_1820988,1,-13.76028299
CE10_chr8_1821034,1,-11.39132012
CE10_chr8_1821327,1,-11.07737951
CE10_chr8_1821566,1,-10.584539060000001
CE10_chr8_1822364,1,-11.40392645
CE10_chr8_1822377,1,-10.35856406
CE10_chr8_1822459,1,-9.24081223
CE10_chr8_1822512,1,-11.33740477
CE10_chr8_1822539,1,-10.60514402
CE10_chr8_1822563,1,-5.07073383
CE10_chr8_1822566,1,-12.96768825
CE10_chr8_1822711,1,-9.65662223
CE10_chr8_1822870,1,-5.89310674
CE10_chr8_1823015,1,-5.89918363
CE10_chr8_1823114,1,-10.17614789
CE10_chr8_1823296,1,-8.53438281
CE10_chr8_1823324,1,-7.67029765
CE10_chr8_1823447,1,-4.89394278
CE10_chr8_1824679,1,-11.51049069
CE10_chr8_1824981,1,-3.34775115
CE10_chr8_1825087,1,-8.67875755
CE10_chr8_1825134,1,-11.53552659
CE10_chr8_1825146,1,-7.20470768
CE10_chr8_1825244,1,-10.00447359
CE10_chr8_1825293,1,-6.41610465
CE10_chr8_1825312,1,-9.55795406
CE10_chr8_1825344,1,-10.04474982
CE10_chr8_1825749,1,-5.13014467
CE10_chr8_1826008,1,-8.25147853
CE10_chr8_1826031,1,-4.04175919
CE10_chr8_1826447,1,-7.2324477
CE10_chr8_1826847,1,-4.78751845
CE10_chr8_1826896,1,-11.02310611
CE10_chr8_1826897,1,-11.25630559
CE10_chr8_1826918,1,-10.54436384
CE10_chr8_1826997,1,-12.29048698
CE10_chr8_1827008,1,-12.85399334
CE10_chr8_1827026,1,-8.74200662
CE10_chr8_1827033,1,-12.82846982
CE10_chr8_1827079,1,-12.50775565
CE10_chr8_1827104,1,-12.81401354
CE10_chr8_1827279,1,-9.41641406
CE10_chr8_1837389,1,-9.38668871
CE10_chr8_1837448,1,-7.73591382
CE10_chr8_1837481,1,-8.90595757
CE10_chr8_1837523,1,-6.7332583
CE10_chr8_1837546,1,-12.79426231
CE10_chr8_1837786,1,-7.39531692
CE10_chr8_1837818,1,-6.67060894
CE10_chr8_1837877,1,-7.76392867
CE10_chr8_1837964,1,-8.49944854
CE10_chr8_1838185,1,-6.44592052
CE10_chr8_1838536,1,-6.89599756
CE10_chr8_1838899,1,-9.06754456
CE10_chr8_1839252,1,-4.36911338
CE10_chr8_1839528,1,-5.16703805
CE10_chr8_1839837,1,-7.06303623
CE10_chr8_1839885,1,-9.57921172
CE10_chr8_1839961,1,-9.06004757
CE10_chr8_1840524,1,-7.69647149
CE10_chr8_1840785,1,-11.32068291
CE10_chr8_1840897,1,-9.97756053
CE10_chr8_1840916,1,-5.15433085
CE10_chr8_1841311,1,-8.13649552
CE10_chr8_1841506,1,-6.67266262
CE10_chr8_1841953,1,2.60879104
CE10_chr8_1842183,1,-7.69117603
CE10_chr8_1842636,1,-11.65984998
CE10_chr8_1842695,1,-7.2915452
CE10_chr8_1842886,1,-3.49958933
CE10_chr8_1842935,1,-7.37239067
CE10_chr8_1843383,1,-8.93250592
CE10_chr8_1843501,1,-0.7462425
CE10_chr8_1843528,1,-10.52333729
CE10_chr8_1843600,1,-0.02167484
CE10_chr8_1843833,1,-3.32570658
CE10_chr8_1843874,1,-7.34668307
CE10_chr8_1844173,1,-4.9671498100000004
CE10_chr8_1844524,1,-8.34769131
CE10_chr8_1844747,1,-8.40190066
CE10_chr8_1844922,1,-7.15244347
CE10_chr8_1844990,1,-9.51837513
CE10_chr8_1845069,1,-8.91893256
CE10_chr8_1845166,1,-5.27605318
CE10_chr8_1846237,1,-9.4185066
CE10_chr8_1846252,1,-6.4280872
CE10_chr8_1846482,1,-7.97832751
CE10_chr8_1846500,1,-3.94249797
CE10_chr8_1846793,1,-5.56058294
CE10_chr8_1846886,1,-9.03697807
CE10_chr8_1847164,1,-7.44471663
CE10_chr8_2187530,1,-6.77408483
CE10_chr8_2187694,1,0.3616738
CE10_chr8_2187735,1,-10.35104707
CE10_chr8_2187774,1,-8.50011383
CE10_chr8_2187822,1,-6.40370308
CE10_chr8_2187877,1,-11.28439251
CE10_chr8_2188025,1,-8.47317317
CE10_chr8_2188094,1,-6.84950903
CE10_chr8_2188173,1,-7.49396036
CE10_chr8_2188198,1,-5.59793436
CE10_chr8_2188247,1,-7.45546065
CE10_chr8_2188272,1,-6.83400523
CE10_chr8_2188309,1,-5.66500486
CE10_chr8_2188468,1,-8.51988814
CE10_chr8_2188493,1,-10.5687314
CE10_chr8_2188572,1,-2.79422903
CE10_chr8_2189021,1,-11.01014272
CE10_chr8_2189030,1,-8.22323635
CE10_chr8_2189091,1,-4.11140791
CE10_chr8_2189110,1,-5.95155134
CE10_chr8_2189316,1,3.63634924
CE10_chr8_2189344,1,-8.49273392
CE10_chr8_2189380,1,-8.92005997
CE10_chr8_2189990,1,-8.13965681
CE10_chr8_2190122,1,-4.49904672
CE10_chr8_2190332,1,-4.32805813
CE10_chr8_2190485,1,-10.54847152
CE10_chr8_2190718,1,-10.44075052
CE10_chr8_2190772,1,-5.45652679
CE10_chr8_2190834,1,-12.54493119
CE10_chr8_2190888,1,-8.11780566
CE10_chr8_2190982,1,-5.45199526
CE10_chr8_2191028,1,-12.70668646
CE10_chr8_2191077,1,-10.54282441
CE10_chr8_2191565,1,-11.96260912
CE10_chr8_2191568,1,-2.54681862
CE10_chr8_2191612,1,-10.82059405
CE10_chr8_2191624,1,-5.744216
CE10_chr8_2191638,1,-10.84174932
CE10_chr8_2191897,1,-11.6040517
CE10_chr8_2191996,1,-11.72328692
CE10_chr8_2192018,1,-9.38657706
CE10_chr8_2192052,1,-11.36218199
CE10_chr8_2192193,1,-9.81404908
CE10_chr8_2192287,1,-9.33622658
CE10_chr8_2192337,1,-10.59092175
CE10_chr8_2192383,1,-11.70893149
CE10_chr8_2192398,1,-9.00596312
CE10_chr8_2192449,1,-12.17061251
CE10_chr8_2192546,1,-7.5805422
CE10_chr8_2192998,1,-12.67215873
CE10_chr8_2193030,1,-11.29748348
CE10_chr8_2193070,1,1.9378009
CE10_chr8_2193106,1,-8.00487805
CE10_chr8_2193217,1,-10.014576
CE10_chr8_2193355,1,1.77415987
CE10_chr8_2193364,1,-6.46134252
CE10_chr8_2193544,1,-11.21451202
CE10_chr8_2193556,1,-10.98589855
CE10_chr8_2193682,1,-9.67190262
CE10_chr8_2193752,1,-7.73499373
CE10_chr8_2193787,1,-7.10089334
CE10_chr8_2193807,1,-5.64385654
CE10_chr8_2193839,1,-11.74017179
CE10_chr8_2193895,1,-9.90168181
CE10_chr8_2193907,1,-10.25696052
CE10_chr8_2194103,1,-8.78132834
CE10_chr8_2194125,1,-6.9928493
CE10_chr8_2194313,1,-9.54122354
CE10_chr8_2194338,1,-10.20306919
CE10_chr8_2194383,1,-8.13045572
CE10_chr8_2194398,1,-10.52808478
CE10_chr8_2194501,1,-6.681181
CE10_chr8_2194516,1,-9.0522284
CE10_chr8_2194551,1,-8.33722504
CE10_chr8_2194562,1,-10.22428136
CE10_chr8_2194614,1,-10.29994063
CE10_chr8_2194622,1,-7.66723234
CE10_chr8_2194933,1,-7.71625316
CE10_chr8_2195198,1,-11.56546596
CE10_chr8_2407338,1,-8.73414452
CE10_chr8_2407690,1,-5.78924086
CE10_chr8_2407774,1,-7.9855517
CE10_chr8_2407859,1,-10.43230267
CE10_chr8_2407898,1,-5.84947511
CE10_chr8_2407930,1,-3.40221087
CE10_chr8_2407949,1,-2.31721415
CE10_chr8_2407965,1,-4.04142878
CE10_chr8_2407971,1,-10.50128589
CE10_chr8_2408020,1,-8.27600521
CE10_chr8_2408050,1,-11.12400221
CE10_chr8_2408172,1,-8.93242042
CE10_chr8_2408217,1,-10.39757361
CE10_chr8_2408237,1,-11.0356926
CE10_chr8_2408313,1,-11.41826356
CE10_chr8_2408316,1,-5.842828
CE10_chr8_2408501,1,-7.98396428
CE10_chr8_2408524,1,-10.51544695
CE10_chr8_2408553,1,-7.852919
CE10_chr8_2408633,1,-5.77696518
CE10_chr8_2408665,1,-9.05232454
CE10_chr8_2408683,1,-7.12708091
CE10_chr8_2408720,1,-7.84779611
CE10_chr8_2408726,1,-4.67265554
CE10_chr8_2408736,1,-5.71221857
CE10_chr8_2408763,1,-2.71968765
CE10_chr8_2408853,1,-7.22731026
CE10_chr8_2408972,1,-9.56695943
CE10_chr8_2408997,1,-10.96620042
CE10_chr8_2409238,1,-11.81003228
CE10_chr8_2409305,1,-7.07262693
CE10_chr8_2409401,1,-8.13716812
CE10_chr8_2409425,1,-7.21994002
CE10_chr8_2409474,1,-6.721039
CE10_chr8_2409526,1,-7.23440252
CE10_chr8_2409647,1,-9.31912378
CE10_chr8_2409676,1,-9.66570973
CE10_chr8_2409747,1,-9.07756923
CE10_chr8_2409779,1,-7.45876354
CE10_chr8_2409790,1,-6.77472934
CE10_chr8_2409810,1,-7.044557
CE10_chr8_2409831,1,-11.11688295
CE10_chr8_2409871,1,-7.43088009
CE10_chr8_2409899,1,-1.98835429
CE10_chr8_2409918,1,-10.57635759
CE10_chr8_2409929,1,-2.47751502
CE10_chr8_2410016,1,-9.25772153
CE10_chr8_2410176,1,-8.4198537000000009
CE10_chr8_2410220,1,-9.14135744
CE10_chr8_2410286,1,-6.68974996
